145,-0.2,-0.1,0
146,0,-0.1,0
147,0.2,-0.1,0
148,0.4,-0.1,0
149,0.6,-0.1,0
150,0.8,-0.1,0
151,0.8,-0.1,0.1
152,0.8,-0.1,0.2
153,0.8,-0.1,0.3
154,0.8,-0.1,0.4
155,0.8,-0.1,0.5
156,0.8,-0.1,0.6
157,0.8,-0.1,0.7
158,0.8,-0.1,0.8
159,0.8,-0.1,0.9
160,0.6,-0.1,0.1
161,0.6,-0.1,0.2
162,0.6,-0.1,0.3
163,0.6,-0.1,0.4
164,0.6,-0.1,0.5
165,0.6,-0.1,0.6
166,0.6,-0.1,0.7
167,0.6,-0.1,0.8
168,0.6,-0.1,0.9
169,0.4,-0.1,0.1
170,0.4,-0.1,0.2
171,0.4,-0.1,0.3
172,0.4,-0.1,0.4
173,0.4,-0.1,0.5
174,0.4,-0.1,0.6
175,0.4,-0.1,0.7
176,0.4,-0.1,0.8
177,0.4,-0.1,0.9
178,0.2,-0.1,0.1
179,0.2,-0.1,0.2
180,0.2,-0.1,0.3
181,0.2,-0.1,0.4
182,0.2,-0.1,0.5
183,0.2,-0.1,0.6
184,0.2,-0.1,0.7
185,0.2,-0.1,0.8
186,0.2,-0.1,0.9
187,0,-0.1,0.1
188,0,-0.1,0.2
189,0,-0.1,0.3
190,0,-0.1,0.4
191,0,-0.1,0.5
192,0,-0.1,0.6
193,0,-0.1,0.7
194,0,-0.1,0.8
195,0,-0.1,0.9
196,-0.2,-0.1,0.1
197,-0.2,-0.1,0.2
198,-0.2,-0.1,0.3
199,-0.2,-0.1,0.4
200,-0.2,-0.1,0.5
201,-0.2,-0.1,0.6
202,-0.2,-0.1,0.7
203,-0.2,-0.1,0.8
204,-0.2,-0.1,0.9
205,-0.4,-0.1,0.1
206,-0.4,-0.1,0.2
207,-0.4,-0.1,0.3
208,-0.4,-0.1,0.4
209,-0.4,-0.1,0.5
210,-0.4,-0.1,0.6
211,-0.4,-0.1,0.7
212,-0.4,-0.1,0.8
213,-0.4,-0.1,0.9
214,-0.6,-0.1,0.1
215,-0.6,-0.1,0.2
216,-0.6,-0.1,0.3
217,-0.6,-0.1,0.4
218,-0.6,-0.1,0.5
219,-0.6,-0.1,0.6
220,-0.6,-0.1,0.7
221,-0.6,-0.1,0.8
222,-0.6,-0.1,0.9
223,-0.8,-0.1,0.1
224,-0.8,-0.1,0.2
225,-0.8,-0.1,0.3
226,-0.8,-0.1,0.4
227,-0.8,-0.1,0.5
228,-0.8,-0.1,0.6
229,-0.8,-0.1,0.7
230,-0.8,-0.1,0.8
231,-0.8,-0.1,0.9
232,-1,0.1,0.9
233,-1,0.1,0.8
234,-1,0.1,0.7
235,-1,0.1,0.6
236,-1,0.1,0.5
237,-1,0.1,0.4
238,-1,0.1,0.3
239,-1,0.1,0.2
240,-1,0.1,0.1
241,-1,0.1,0
242,-1,0.08,0
243,-1,0.06,0
244,-1,0.04,0
245,-1,0.02,0
246,-1,0,0
247,-1,-0.02,0
248,-1,-0.04,0
249,-1,-0.06,0
250,-1,-0.08,0
251,-1,-0.08,0.1
252,-1,-0.08,0.2
253,-1,-0.08,0.3
254,-1,-0.08,0.4
255,-1,-0.08,0.5
256,-1,-0.08,0.6
257,-1,-0.08,0.7
258,-1,-0.08,0.8
259,-1,-0.08,0.9
260,-1,-0.06,0.1
261,-1,-0.06,0.2
262,-1,-0.06,0.3
263,-1,-0.06,0.4
264,-1,-0.06,0.5
265,-1,-0.06,0.6
266,-1,-0.06,0.7
267,-1,-0.06,0.8
268,-1,-0.06,0.9
269,-1,-0.04,0.1
270,-1,-0.04,0.2
271,-1,-0.04,0.3
272,-1,-0.04,0.4
273,-1,-0.04,0.5
274,-1,-0.04,0.6
275,-1,-0.04,0.7
276,-1,-0.04,0.8
277,-1,-0.04,0.9
278,-1,-0.02,0.1
279,-1,-0.02,0.2
280,-1,-0.02,0.3
281,-1,-0.02,0.4
282,-1,-0.02,0.5
283,-1,-0.02,0.6
284,-1,-0.02,0.7
285,-1,-0.02,0.8
286,-1,-0.02,0.9
287,-1,0,0.1
288,-1,0,0.2
289,-1,0,0.3
290,-1,0,0.4
291,-1,0,0.5
292,-1,0,0.6
293,-1,0,0.7
294,-1,0,0.8
295,-1,0,0.9
296,-1,0.02,0.1
297,-1,0.02,0.2
298,-1,0.02,0.3
299,-1,0.02,0.4
300,-1,0.02,0.5
301,-1,0.02,0.6
302,-1,0.02,0.7
303,-1,0.02,0.8
304,-1,0.02,0.9
305,-1,0.04,0.1
306,-1,0.04,0.2
307,-1,0.04,0.3
308,-1,0.04,0.4
309,-1,0.04,0.5
310,-1,0.04,0.6
311,-1,0.04,0.7
312,-1,0.04,0.8
313,-1,0.04,0.9
314,-1,0.06,0.1
315,-1,0.06,0.2
316,-1,0.06,0.3
317,-1,0.06,0.4
318,-1,0.06,0.5
319,-1,0.06,0.6
320,-1,0.06,0.7
321,-1,0.06,0.8
322,-1,0.06,0.9
323,-1,0.08,0.1
324,-1,0.08,0.2
325,-1,0.08,0.3
326,-1,0.08,0.4
327,-1,0.08,0.5
328,-1,0.08,0.6
329,-1,0.08,0.7
330,-1,0.08,0.8
331,-1,0.08,0.9
332,1,0.1,0.9
333,1,0.1,0.8
334,1,0.1,0.7
335,1,0.1,0.6
336,1,0.1,0.5
337,1,0.1,0.4
338,1,0.1,0.3
339,1,0.1,0.2
340,1,0.1,0.1
341,1,0.1,0
342,0.8,0.1,0
343,0.6,0.1,0
344,0.4,0.1,0
345,0.2,0.1,0
346,0,0.1,0
347,-0.2,0.1,0
348,-0.4,0.1,0
349,-0.6,0.1,0
350,-0.8,0.1,0
351,-0.8,0.1,0.1
352,-0.8,0.1,0.2
353,-0.8,0.1,0.3
354,-0.8,0.1,0.4
355,-0.8,0.1,0.5
356,-0.8,0.1,0.6
357,-0.8,0.1,0.7
358,-0.8,0.1,0.8
359,-0.8,0.1,0.9
360,-0.6,0.1,0.1
361,-0.6,0.1,0.2
362,-0.6,0.1,0.3
363,-0.6,0.1,0.4
364,-0.6,0.1,0.5
365,-0.6,0.1,0.6
366,-0.6,0.1,0.7
367,-0.6,0.1,0.8
368,-0.6,0.1,0.9
369,-0.4,0.1,0.1
370,-0.4,0.1,0.2
371,-0.4,0.1,0.3
372,-0.4,0.1,0.4
373,-0.4,0.1,0.5
374,-0.4,0.1,0.6
375,-0.4,0.1,0.7
376,-0.4,0.1,0.8
377,-0.4,0.1,0.9
378,-0.2,0.1,0.1
379,-0.2,0.1,0.2
380,-0.2,0.1,0.3
381,-0.2,0.1,0.4
382,-0.2,0.1,0.5
383,-0.2,0.1,0.6
384,-0.2,0.1,0.7
385,-0.2,0.1,0.8
386,-0.2,0.1,0.9
387,0,0.1,0.1
388,0,0.1,0.2
389,0,0.1,0.3
390,0,0.1,0.4
391,0,0.1,0.5
392,0,0.1,0.6
393,0,0.1,0.7
394,0,0.1,0.8
395,0,0.1,0.9
396,0.2,0.1,0.1
397,0.2,0.1,0.2
398,0.2,0.1,0.3
399,0.2,0.1,0.4
400,0.2,0.1,0.5
401,0.2,0.1,0.6
402,0.2,0.1,0.7
403,0.2,0.1,0.8
404,0.2,0.1,0.9
405,0.4,0.1,0.1
406,0.4,0.1,0.2
407,0.4,0.1,0.3
408,0.4,0.1,0.4
409,0.4,0.1,0.5
410,0.4,0.1,0.6
411,0.4,0.1,0.7
412,0.4,0.1,0.8
413,0.4,0.1,0.9
414,0.6,0.1,0.1
415,0.6,0.1,0.2
416,0.6,0.1,0.3
417,0.6,0.1,0.4
418,0.6,0.1,0.5
419,0.6,0.1,0.6
420,0.6,0.1,0.7
421,0.6,0.1,0.8
422,0.6,0.1,0.9
423,0.8,0.1,0.1
424,0.8,0.1,0.2
425,0.8,0.1,0.3
426,0.8,0.1,0.4
427,0.8,0.1,0.5
428,0.8,0.1,0.6
429,0.8,0.1,0.7
430,0.8,0.1,0.8
431,0.8,0.1,0.9
432,1,0.08,0
433,1,0.06,0
434,1,0.04,0
435,1,0.02,0
436,1,0,0
437,1,-0.02,0
438,1,-0.04,0
439,1,-0.06,0
440,1,-0.08,0
441,0.8,0.08,0
442,0.8,0.06,0
443,0.8,0.04,0
444,0.8,0.02,0
445,0.8,0,0
446,0.8,-0.02,0
447,0.8,-0.04,0
448,0.8,-0.06,0
449,0.8,-0.08,0
450,0.6,0.08,0
451,0.6,0.06,0
452,0.6,0.04,0
453,0.6,0.02,0
454,0.6,0,0
455,0.6,-0.02,0
456,0.6,-0.04,0
457,0.6,-0.06,0
458,0.6,-0.08,0
459,0.4,0.08,0
460,0.4,0.06,0
461,0.4,0.04,0
462,0.4,0.02,0
463,0.4,0,0
464,0.4,-0.02,0
465,0.4,-0.04,0
466,0.4,-0.06,0
467,0.4,-0.08,0
468,0.2,0.08,0
469,0.2,0.06,0
470,0.2,0.04,0
471,0.2,0.02,0
472,0.2,0,0
473,0.2,-0.02,0
474,0.2,-0.04,0
475,0.2,-0.06,0
476,0.2,-0.08,0
477,0,0.08,0
478,0,0.06,0
479,0,0.04,0
480,0,0.02,0
481,0,0,0
482,0,-0.02,0
483,0,-0.04,0
484,0,-0.06,0
485,0,-0.08,0
486,-0.2,0.08,0
487,-0.2,0.06,0
488,-0.2,0.04,0
489,-0.2,0.02,0
490,-0.2,0,0
491,-0.2,-0.02,0
492,-0.2,-0.04,0
493,-0.2,-0.06,0
494,-0.2,-0.08,0
495,-0.4,0.08,0
496,-0.4,0.06,0
497,-0.4,0.04,0
498,-0.4,0.02,0
499,-0.4,0,0
500,-0.4,-0.02,0
501,-0.4,-0.04,0
502,-0.4,-0.06,0
503,-0.4,-0.08,0
504,-0.6,0.08,0
505,-0.6,0.06,0
506,-0.6,0.04,0
507,-0.6,0.02,0
508,-0.6,0,0
509,-0.6,-0.02,0
510,-0.6,-0.04,0
511,-0.6,-0.06,0
512,-0.6,-0.08,0
513,-0.8,0.08,0
514,-0.8,0.06,0
515,-0.8,0.04,0
516,-0.8,0.02,0
517,-0.8,0,0
518,-0.8,-0.02,0
519,-0.8,-0.04,0
520,-0.8,-0.06,0
521,-0.8,-0.08,0
522,1,-0.08,0.1
523,1,-0.06,0.1
524,1,-0.04,0.1
525,1,-0.02,0.1
526,1,0,0.1
527,1,0.02,0.1
528,1,0.04,0.1
529,1,0.06,0.1
530,1,0.08,0.1
531,1,-0.08,0.2
532,1,-0.06,0.2
533,1,-0.04,0.2
534,1,-0.02,0.2
535,1,0,0.2
536,1,0.02,0.2
537,1,0.04,0.2
538,1,0.06,0.2
539,1,0.08,0.2
540,1,-0.08,0.3
541,1,-0.06,0.3
542,1,-0.04,0.3
543,1,-0.02,0.3
544,1,0,0.3
545,1,0.02,0.3
546,1,0.04,0.3
547,1,0.06,0.3
548,1,0.08,0.3
549,1,-0.08,0.4
550,1,-0.06,0.4
551,1,-0.04,0.4
552,1,-0.02,0.4
553,1,0,0.4
554,1,0.02,0.4
555,1,0.04,0.4
556,1,0.06,0.4
557,1,0.08,0.4
558,1,-0.08,0.5
559,1,-0.06,0.5
560,1,-0.04,0.5
561,1,-0.02,0.5
562,1,0,0.5
563,1,0.02,0.5
564,1,0.04,0.5
565,1,0.06,0.5
566,1,0.08,0.5
567,1,-0.08,0.6
568,1,-0.06,0.6
569,1,-0.04,0.6
570,1,-0.02,0.6
571,1,0,0.6
572,1,0.02,0.6
573,1,0.04,0.6
574,1,0.06,0.6
575,1,0.08,0.6
576,1,-0.08,0.7
577,1,-0.06,0.7
578,1,-0.04,0.7
579,1,-0.02,0.7
580,1,0,0.7
581,1,0.02,0.7
582,1,0.04,0.7
583,1,0.06,0.7
584,1,0.08,0.7
585,1,-0.08,0.8
586,1,-0.06,0.8
587,1,-0.04,0.8
588,1,-0.02,0.8
589,1,0,0.8
590,1,0.02,0.8
591,1,0.04,0.8
592,1,0.06,0.8
593,1,0.08,0.8
594,1,-0.08,0.9
595,1,-0.06,0.9
596,1,-0.04,0.9
597,1,-0.02,0.9
598,1,0,0.9
599,1,0.02,0.9
600,1,0.04,0.9
601,1,0.06,0.9
602,1,0.08,0.9
603,-0.8,-0.08,0.9
604,-0.6,-0.08,0.9
605,-0.4,-0.08,0.9
606,-0.2,-0.08,0.9
607,0,-0.08,0.9
608,0.2,-0.08,0.9
609,0.4,-0.08,0.9
610,0.6,-0.08,0.9
611,0.8,-0.08,0.9
612,-0.8,-0.06,0.9
613,-0.6,-0.06,0.9
614,-0.4,-0.06,0.9
615,-0.2,-0.06,0.9
616,0,-0.06,0.9
617,0.2,-0.06,0.9
618,0.4,-0.06,0.9
619,0.6,-0.06,0.9
620,0.8,-0.06,0.9
621,-0.8,-0.04,0.9
622,-0.6,-0.04,0.9
623,-0.4,-0.04,0.9
624,-0.2,-0.04,0.9
625,0,-0.04,0.9
626,0.2,-0.04,0.9
627,0.4,-0.04,0.9
628,0.6,-0.04,0.9
629,0.8,-0.04,0.9
630,-0.8,-0.02,0.9
631,-0.6,-0.02,0.9
632,-0.4,-0.02,0.9
633,-0.2,-0.02,0.9
634,0,-0.02,0.9
635,0.2,-0.02,0.9
636,0.4,-0.02,0.9
637,0.6,-0.02,0.9
638,0.8,-0.02,0.9
639,-0.8,0,0.9
640,-0.6,0,0.9
641,-0.4,0,0.9
642,-0.2,0,0.9
643,0,0,0.9
644,0.2,0,0.9
645,0.4,0,0.9
646,0.6,0,0.9
647,0.8,0,0.9
648,-0.8,0.02,0.9
649,-0.6,0.02,0.9
650,-0.4,0.02,0.9
651,-0.2,0.02,0.9
652,0,0.02,0.9
653,0.2,0.02,0.9
654,0.4,0.02,0.9
655,0.6,0.02,0.9
656,0.8,0.02,0.9
657,-0.8,0.04,0.9
658,-0.6,0.04,0.9
659,-0.4,0.04,0.9
660,-0.2,0.04,0.9
661,0,0.04,0.9
662,0.2,0.04,0.9
663,0.4,0.04,0.9
664,0.6,0.04,0.9
665,0.8,0.04,0.9
666,-0.8,0.06,0.9
667,-0.6,0.06,0.9
668,-0.4,0.06,0.9
669,-0.2,0.06,0.9
670,0,0.06,0.9
671,0.2,0.06,0.9
672,0.4,0.06,0.9
673,0.6,0.06,0.9
674,0.8,0.06,0.9
675,-0.8,0.08,0.9
676,-0.6,0.08,0.9
677,-0.4,0.08,0.9
678,-0.2,0.08,0.9
679,0,0.08,0.9
680,0.2,0.08,0.9
681,0.4,0.08,0.9
682,0.6,0.08,0.9
683,0.8,0.08,0.9
684,-0.8,-0.08,0.8
685,-0.6,-0.08,0.8
686,-0.4,-0.08,0.8
687,-0.2,-0.08,0.8
688,0,-0.08,0.8
689,0.2,-0.08,0.8
690,0.4,-0.08,0.8
691,0.6,-0.08,0.8
692,0.8,-0.08,0.8
693,-0.8,-0.06,0.8
694,-0.6,-0.06,0.8
695,-0.4,-0.06,0.8
696,-0.2,-0.06,0.8
697,0,-0.06,0.8
698,0.2,-0.06,0.8
699,0.4,-0.06,0.8
700,0.6,-0.06,0.8
701,0.8,-0.06,0.8
702,-0.8,-0.04,0.8
703,-0.6,-0.04,0.8
704,-0.4,-0.04,0.8
705,-0.2,-0.04,0.8
706,0,-0.04,0.8
707,0.2,-0.04,0.8
708,0.4,-0.04,0.8
709,0.6,-0.04,0.8
710,0.8,-0.04,0.8
711,-0.8,-0.02,0.8
712,-0.6,-0.02,0.8
713,-0.4,-0.02,0.8
714,-0.2,-0.02,0.8
715,0,-0.02,0.8
716,0.2,-0.02,0.8
717,0.4,-0.02,0.8
718,0.6,-0.02,0.8
719,0.8,-0.02,0.8
720,-0.8,0,0.8
721,-0.6,0,0.8
722,-0.4,0,0.8
723,-0.2,0,0.8
724,0,0,0.8
725,0.2,0,0.8
726,0.4,0,0.8
727,0.6,0,0.8
728,0.8,0,0.8
729,-0.8,0.02,0.8
730,-0.6,0.02,0.8
731,-0.4,0.02,0.8
732,-0.2,0.02,0.8
733,0,0.02,0.8
734,0.2,0.02,0.8
735,0.4,0.02,0.8
736,0.6,0.02,0.8
737,0.8,0.02,0.8
738,-0.8,0.04,0.8
739,-0.6,0.04,0.8
740,-0.4,0.04,0.8
741,-0.2,0.04,0.8
742,0,0.04,0.8
743,0.2,0.04,0.8
744,0.4,0.04,0.8
745,0.6,0.04,0.8
746,0.8,0.04,0.8
747,-0.8,0.06,0.8
748,-0.6,0.06,0.8
749,-0.4,0.06,0.8
750,-0.2,0.06,0.8
751,0,0.06,0.8
752,0.2,0.06,0.8
753,0.4,0.06,0.8
754,0.6,0.06,0.8
755,0.8,0.06,0.8
756,-0.8,0.08,0.8
757,-0.6,0.08,0.8
758,-0.4,0.08,0.8
759,-0.2,0.08,0.8
760,0,0.08,0.8
761,0.2,0.08,0.8
762,0.4,0.08,0.8
763,0.6,0.08,0.8
764,0.8,0.08,0.8
765,-0.8,-0.08,0.7
766,-0.6,-0.08,0.7
767,-0.4,-0.08,0.7
768,-0.2,-0.08,0.7
769,0,-0.08,0.7
770,0.2,-0.08,0.7
771,0.4,-0.08,0.7
772,0.6,-0.08,0.7
773,0.8,-0.08,0.7
774,-0.8,-0.06,0.7
775,-0.6,-0.06,0.7
776,-0.4,-0.06,0.7
777,-0.2,-0.06,0.7
778,0,-0.06,0.7
779,0.2,-0.06,0.7
780,0.4,-0.06,0.7
781,0.6,-0.06,0.7
782,0.8,-0.06,0.7
783,-0.8,-0.04,0.7
784,-0.6,-0.04,0.7
785,-0.4,-0.04,0.7
786,-0.2,-0.04,0.7
787,0,-0.04,0.7
788,0.2,-0.04,0.7
789,0.4,-0.04,0.7
790,0.6,-0.04,0.7
791,0.8,-0.04,0.7
792,-0.8,-0.02,0.7
793,-0.6,-0.02,0.7
794,-0.4,-0.02,0.7
795,-0.2,-0.02,0.7
796,0,-0.02,0.7
797,0.2,-0.02,0.7
798,0.4,-0.02,0.7
799,0.6,-0.02,0.7
800,0.8,-0.02,0.7
801,-0.8,0,0.7
802,-0.6,0,0.7
803,-0.4,0,0.7
804,-0.2,0,0.7
805,0,0,0.7
806,0.2,0,0.7
807,0.4,0,0.7
808,0.6,0,0.7
809,0.8,0,0.7
810,-0.8,0.02,0.7
811,-0.6,0.02,0.7
812,-0.4,0.02,0.7
813,-0.2,0.02,0.7
814,0,0.02,0.7
815,0.2,0.02,0.7
816,0.4,0.02,0.7
817,0.6,0.02,0.7
818,0.8,0.02,0.7
819,-0.8,0.04,0.7
820,-0.6,0.04,0.7
821,-0.4,0.04,0.7
822,-0.2,0.04,0.7
823,0,0.04,0.7
824,0.2,0.04,0.7
825,0.4,0.04,0.7
826,0.6,0.04,0.7
827,0.8,0.04,0.7
828,-0.8,0.06,0.7
829,-0.6,0.06,0.7
830,-0.4,0.06,0.7
831,-0.2,0.06,0.7
832,0,0.06,0.7
833,0.2,0.06,0.7
834,0.4,0.06,0.7
835,0.6,0.06,0.7
836,0.8,0.06,0.7
837,-0.8,0.08,0.7
838,-0.6,0.08,0.7
839,-0.4,0.08,0.7
840,-0.2,0.08,0.7
841,0,0.08,0.7
842,0.2,0.08,0.7
843,0.4,0.08,0.7
844,0.6,0.08,0.7
845,0.8,0.08,0.7
846,-0.8,-0.08,0.6
847,-0.6,-0.08,0.6
848,-0.4,-0.08,0.6
849,-0.2,-0.08,0.6
850,0,-0.08,0.6
851,0.2,-0.08,0.6
852,0.4,-0.08,0.6
853,0.6,-0.08,0.6
854,0.8,-0.08,0.6
855,-0.8,-0.06,0.6
856,-0.6,-0.06,0.6
857,-0.4,-0.06,0.6
858,-0.2,-0.06,0.6
859,0,-0.06,0.6
860,0.2,-0.06,0.6
861,0.4,-0.06,0.6
862,0.6,-0.06,0.6
863,0.8,-0.06,0.6
864,-0.8,-0.04,0.6
865,-0.6,-0.04,0.6
866,-0.4,-0.04,0.6
867,-0.2,-0.04,0.6
868,0,-0.04,0.6
869,0.2,-0.04,0.6
870,0.4,-0.04,0.6
871,0.6,-0.04,0.6
872,0.8,-0.04,0.6
873,-0.8,-0.02,0.6
874,-0.6,-0.02,0.6
875,-0.4,-0.02,0.6
876,-0.2,-0.02,0.6
877,0,-0.02,0.6
878,0.2,-0.02,0.6
879,0.4,-0.02,0.6
880,0.6,-0.02,0.6
881,0.8,-0.02,0.6
882,-0.8,0,0.6
883,-0.6,0,0.6
884,-0.4,0,0.6
885,-0.2,0,0.6
886,0,0,0.6
887,0.2,0,0.6
888,0.4,0,0.6
889,0.6,0,0.6
890,0.8,0,0.6
891,-0.8,0.02,0.6
892,-0.6,0.02,0.6
893,-0.4,0.02,0.6
894,-0.2,0.02,0.6
895,0,0.02,0.6
896,0.2,0.02,0.6
897,0.4,0.02,0.6
898,0.6,0.02,0.6
899,0.8,0.02,0.6
900,-0.8,0.04,0.6
901,-0.6,0.04,0.6
902,-0.4,0.04,0.6
903,-0.2,0.04,0.6
904,0,0.04,0.6
905,0.2,0.04,0.6
906,0.4,0.04,0.6
907,0.6,0.04,0.6
908,0.8,0.04,0.6
909,-0.8,0.06,0.6
910,-0.6,0.06,0.6
911,-0.4,0.06,0.6
912,-0.2,0.06,0.6
913,0,0.06,0.6
914,0.2,0.06,0.6
915,0.4,0.06,0.6
916,0.6,0.06,0.6
917,0.8,0.06,0.6
918,-0.8,0.08,0.6
919,-0.6,0.08,0.6
920,-0.4,0.08,0.6
921,-0.2,0.08,0.6
922,0,0.08,0.6
923,0.2,0.08,0.6
924,0.4,0.08,0.6
925,0.6,0.08,0.6
926,0.8,0.08,0.6
927,-0.8,-0.08,0.5
928,-0.6,-0.08,0.5
929,-0.4,-0.08,0.5
930,-0.2,-0.08,0.5
931,0,-0.08,0.5
932,0.2,-0.08,0.5
933,0.4,-0.08,0.5
934,0.6,-0.08,0.5
935,0.8,-0.08,0.5
936,-0.8,-0.06,0.5
937,-0.6,-0.06,0.5
938,-0.4,-0.06,0.5
939,-0.2,-0.06,0.5
940,0,-0.06,0.5
941,0.2,-0.06,0.5
942,0.4,-0.06,0.5
943,0.6,-0.06,0.5
944,0.8,-0.06,0.5
945,-0.8,-0.04,0.5
946,-0.6,-0.04,0.5
947,-0.4,-0.04,0.5
948,-0.2,-0.04,0.5
949,0,-0.04,0.5
950,0.2,-0.04,0.5
951,0.4,-0.04,0.5
952,0.6,-0.04,0.5
953,0.8,-0.04,0.5
954,-0.8,-0.02,0.5
955,-0.6,-0.02,0.5
956,-0.4,-0.02,0.5
957,-0.2,-0.02,0.5
958,0,-0.02,0.5
959,0.2,-0.02,0.5
960,0.4,-0.02,0.5
961,0.6,-0.02,0.5
962,0.8,-0.02,0.5
963,-0.8,0,0.5
964,-0.6,0,0.5
965,-0.4,0,0.5
966,-0.2,0,0.5
967,0,0,0.5
968,0.2,0,0.5
969,0.4,0,0.5
970,0.6,0,0.5
971,0.8,0,0.5
972,-0.8,0.02,0.5
973,-0.6,0.02,0.5
974,-0.4,0.02,0.5
975,-0.2,0.02,0.5
976,0,0.02,0.5
977,0.2,0.02,0.5
978,0.4,0.02,0.5
979,0.6,0.02,0.5
980,0.8,0.02,0.5
981,-0.8,0.04,0.5
982,-0.6,0.04,0.5
983,-0.4,0.04,0.5
984,-0.2,0.04,0.5
985,0,0.04,0.5
986,0.2,0.04,0.5
987,0.4,0.04,0.5
988,0.6,0.04,0.5
989,0.8,0.04,0.5
990,-0.8,0.06,0.5
991,-0.6,0.06,0.5
992,-0.4,0.06,0.5
993,-0.2,0.06,0.5
994,0,0.06,0.5
995,0.2,0.06,0.5
996,0.4,0.06,0.5
997,0.6,0.06,0.5
998,0.8,0.06,0.5
999,-0.8,0.08,0.5
1000,-0.6,0.08,0.5
1001,-0.4,0.08,0.5
1002,-0.2,0.08,0.5
1003,0,0.08,0.5
1004,0.2,0.08,0.5
1005,0.4,0.08,0.5
1006,0.6,0.08,0.5
1007,0.8,0.08,0.5
1008,-0.8,-0.08,0.4
1009,-0.6,-0.08,0.4
1010,-0.4,-0.08,0.4
1011,-0.2,-0.08,0.4
1012,0,-0.08,0.4
1013,0.2,-0.08,0.4
1014,0.4,-0.08,0.4
1015,0.6,-0.08,0.4
1016,0.8,-0.08,0.4
1017,-0.8,-0.06,0.4
1018,-0.6,-0.06,0.4
1019,-0.4,-0.06,0.4
1020,-0.2,-0.06,0.4
1021,0,-0.06,0.4
1022,0.2,-0.06,0.4
1023,0.4,-0.06,0.4
1024,0.6,-0.06,0.4
